brand,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Maruti,2016,5000,1,1,1,1,22.74,796.0,47.3,5.0,12.611537753638338
Mahindra,2019,18000,0,1,1,1,15.1,2179.0,152.87,7.0,14.269765830241871
Mahindra,2017,82000,0,1,1,1,18.49,1493.0,100.0,7.0,13.399995114002609
Chevrolet,2016,60000,0,1,1,2,25.44,936.0,56.3,5.0,12.2783933071098
Tata,2011,20000,0,1,1,1,12.2,1948.0,68.0,10.0,12.072541252905651
Honda,2019,1303,1,0,1,1,17.8,1198.0,86.7,5.0,13.444446876573442
Toyota,2014,77000,0,0,1,1,12.55,2982.0,168.5,7.0,14.22097566607244
Maruti,2015,35000,1,1,1,1,16.02,1373.0,93.7,7.0,13.458835614025542
Tata,2018,5000,1,1,1,1,23.84,1199.0,84.0,5.0,13.017002861746503
Tata,2018,35000,0,1,1,1,21.5,1497.0,108.5,5.0,13.458835614025542
Maruti,2012,110000,0,1,1,3,22.9,1248.0,74.0,5.0,12.611537753638338
Ford,2005,90000,0,1,1,3,19.383089105743082,1248.0,82.85,5.0,11.77528972943772
Renault,2018,35000,1,1,1,1,23.01,999.0,67.0,5.0,12.923909999653127
Maruti,2012,30000,1,1,1,1,17.5,1197.0,85.8,5.0,13.017002861746503
Toyota,2016,120000,0,1,0,1,11.36,2755.0,171.5,7.0,14.231585845184455
Ford,2010,70000,0,1,1,1,20.0,1399.0,68.0,5.0,12.468436909997665
Ford,2018,35000,0,1,1,1,23.0,1498.0,98.96,5.0,13.764217263576723
Ford,2013,69000,0,0,1,1,18.6,1388.0,67.0,5.0,12.691580461311874
Toyota,2010,200000,0,1,1,2,12.8,2494.0,102.0,7.0,12.959844447906553
Hyundai,2013,47000,1,1,1,2,21.1,814.0,55.2,5.0,12.2783933071098
Maruti,2017,100000,0,1,1,1,24.3,1248.0,88.5,5.0,13.560618308335483
Skoda,2019,25000,1,1,1,1,15.41,1598.0,103.2,5.0,13.493926933836812
Hyundai,2015,55380,1,0,1,1,18.9,1197.0,82.0,5.0,13.091902108061824
Hyundai,2013,40000,1,1,1,1,20.36,1197.0,78.9,5.0,12.834681304952548
Maruti,2017,35000,1,1,1,1,17.5,1373.0,91.1,7.0,13.304684934198283
Tata,2011,148000,0,1,1,2,21.12,1248.0,88.8,5.0,11.911701584927597
Honda,2015,30000,1,0,1,1,18.7,1199.0,88.7,5.0,13.321214236149494
Maruti,2005,49455,1,1,1,1,19.7,796.0,46.3,5.0,12.100712129872347
Tata,2005,188000,0,1,1,1,12.3,1948.0,90.0,7.0,12.323855681186558
Maruti,2017,44000,0,0,1,1,23.65,1248.0,88.5,5.0,13.38472764187182
Maruti,2015,70000,0,1,1,2,28.09,1248.0,88.5,5.0,13.353475098367715
Maruti,2012,100000,1,1,1,1,22.74,796.0,47.3,5.0,12.301382825334498
Tata,2008,110000,0,1,1,1,13.93,2179.0,138.1,7.0,12.206072645530174
Honda,2016,60000,1,1,1,2,18.5,1198.0,86.8,5.0,12.926348493478372
Hyundai,2017,90000,1,1,1,1,20.14,1197.0,81.86,5.0,13.142164043914272
Honda,2011,90000,1,1,1,2,17.0,1497.0,118.0,5.0,12.834681304952548
Hyundai,2015,135000,0,1,1,2,24.4,1120.0,71.01,5.0,12.923909999653127
Honda,2019,1303,1,0,1,1,17.8,1198.0,86.7,5.0,13.444446876573442
Maruti,2013,60000,1,1,1,1,16.02,1373.0,93.7,7.0,13.122363377404328
Hyundai,2016,47000,1,0,1,1,21.1,814.0,55.2,5.0,12.524526376648708
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Mahindra,2011,91863,0,1,1,2,15.96,2523.0,62.1,7.0,12.821258284620408
Maruti,2012,90000,1,1,1,3,19.7,796.0,46.3,5.0,12.2783933071098
Hyundai,2018,40000,1,1,1,1,18.6,1197.0,81.83,5.0,13.304684934198283
Hyundai,2015,93000,1,1,1,1,19.1,1197.0,81.86,5.0,12.923909999653127
Hyundai,2014,42312,0,0,1,1,24.4,1120.0,71.0,5.0,13.028052697933088
Hyundai,2013,210000,0,1,1,3,21.9,1396.0,88.76,5.0,12.793859310432293
Volkswagen,2015,110000,0,1,1,2,20.14,1498.0,88.8,5.0,13.16158409055761
Maruti,2011,36000,1,1,1,2,15.37,1196.0,73.0,5.0,12.429216196844383
Hyundai,2003,80000,1,1,1,2,19.383089105743082,1248.0,82.85,5.0,10.819778284410283
Hyundai,2015,40000,0,1,1,1,22.54,1396.0,88.73,5.0,13.217673557208654
Audi,2017,70000,0,1,0,1,20.38,1968.0,143.0,5.0,14.77102200299171
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Hyundai,2018,7800,1,1,1,1,20.3,1086.0,68.0,5.0,13.071070083016778
Honda,2019,20000,1,1,1,1,19.5,1199.0,88.76,5.0,13.415032991367148
Tata,2004,248200,0,1,1,2,16.1,1405.0,70.0,5.0,11.289781913656018
Hyundai,2013,70000,1,1,1,2,20.36,1197.0,78.9,5.0,12.691580461311874
Hyundai,2016,30000,0,1,1,1,24.0,1120.0,70.0,5.0,13.081541382884074
Hyundai,2015,50000,1,1,1,1,21.1,814.0,55.2,5.0,12.367340793126296
Maruti,2015,30000,1,1,0,1,19.12,1373.0,91.1,5.0,13.437174117244362
Maruti,2012,129000,0,1,1,1,19.3,1248.0,73.9,5.0,12.89921982609012
Maruti,2009,117000,0,1,1,1,17.8,1248.0,75.0,5.0,12.538967060803502
Hyundai,2015,120000,1,1,1,2,21.1,814.0,55.2,5.0,12.323855681186558
Maruti,2018,50000,0,1,1,1,28.4,1248.0,74.02,5.0,13.458835614025542
Hyundai,2016,42323,0,0,1,1,21.19,1396.0,88.76,5.0,13.386264921190707
Honda,2013,80000,1,1,1,2,19.4,1198.0,86.8,5.0,12.611537753638338
Maruti,1996,70000,1,1,1,3,16.1,796.0,37.0,4.0,10.645424897265505
Maruti,2018,58511,0,0,1,1,24.3,1248.0,88.5,5.0,13.764217263576723
Hyundai,2013,69000,0,1,1,1,21.9,1396.0,88.76,5.0,13.02143524642254
Maruti,2018,64000,1,0,1,1,20.65,1462.0,103.25,5.0,13.652991628466498
Maruti,2012,60000,1,1,1,2,19.7,796.0,46.3,5.0,12.128111104060462
Lexus,2019,20000,1,0,0,1,22.37,2487.0,214.56,5.0,15.454507272639919
Maruti,1994,60000,1,1,1,1,16.1,796.0,37.0,4.0,10.714417768752456
Renault,2019,6500,1,1,1,1,20.0,999.0,72.0,7.0,13.458835614025542
Ford,2007,110000,0,1,1,3,17.8,1399.0,68.0,5.0,11.736069016284437
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Hyundai,2004,110000,1,1,1,2,14.4,1599.0,94.0,5.0,11.608235644774552
Renault,2016,60000,1,1,1,2,23.01,999.0,67.0,5.0,12.66032791780777
Maruti,2017,18484,1,1,1,1,20.89,1197.0,81.8,5.0,13.337474757021274
Maruti,2016,100000,0,1,1,1,24.3,1248.0,88.5,5.0,13.652991628466498
Mahindra,2006,170000,0,1,1,1,13.6,2523.0,63.0,7.0,11.884489021402711
Mahindra,2006,120000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.206072645530174
Tata,2007,110000,1,1,1,2,12.0,2092.0,127.0,7.0,12.611537753638338
Toyota,2016,68089,1,2,0,1,19.16,2494.0,157.7,5.0,14.508657738524219
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Ford,2015,30000,1,1,0,1,15.63,1499.0,110.4,5.0,13.560618308335483
Hyundai,2012,100000,1,1,1,2,18.5,1197.0,80.0,5.0,12.487485104968359
Maruti,2014,50000,1,1,1,2,23.95,998.0,67.05,5.0,12.429216196844383
Honda,2009,125000,1,1,1,2,13.5,1799.0,130.0,5.0,12.301382825334498
Maruti,2006,70000,1,1,1,1,18.9,998.0,67.1,5.0,12.429216196844383
Maruti,2015,80000,0,1,1,1,26.59,1248.0,74.0,5.0,13.038979594549872
Maruti,2014,150000,0,1,1,3,23.4,1248.0,74.0,5.0,12.923909999653127
Mahindra,2016,130000,0,1,1,1,17.45,1493.0,100.0,7.0,13.38472764187182
Mahindra,2019,60000,0,1,1,1,16.36,2179.0,120.0,7.0,13.815510557964274
Maruti,2003,121000,1,1,1,1,17.3,993.0,60.0,5.0,12.206072645530174
Tata,2017,51000,0,1,1,1,14.07,2956.0,69.01,7.0,13.253391639810733
Nissan,2014,26000,1,1,0,1,19.34,1198.0,76.0,5.0,12.796633237315017
Maruti,2011,120000,0,1,1,1,21.5,1248.0,88.8,5.0,12.396693005138824
Maruti,2012,110000,0,1,1,2,20.77,1248.0,88.76,7.0,13.217673557208654
Tata,2011,172000,0,1,1,2,17.88,1396.0,52.8,5.0,11.652678711655406
Maruti,2017,40000,0,1,1,1,24.52,1248.0,88.5,7.0,13.652991628466498
Hyundai,2013,144000,0,1,1,1,21.9,1396.0,88.8,5.0,12.793859310432293
Honda,2008,110000,1,1,1,2,17.7,1497.0,78.0,5.0,11.56171562913966
Mahindra,2009,70000,0,1,1,2,13.6,2523.0,63.0,8.0,12.506177237980511
Maruti,2015,60000,0,1,1,1,26.59,1248.0,74.0,5.0,13.304684934198283
Mahindra,2012,50000,0,1,1,1,12.2,2498.0,112.0,8.0,13.458835614025542
Chevrolet,2010,60000,1,1,1,2,18.6,1199.0,79.4,5.0,11.608235644774552
Renault,2013,75010,0,0,0,1,13.73,1995.0,148.0,5.0,13.815510557964274
Audi,2013,50000,0,0,0,1,18.53,1968.0,187.74,5.0,14.340238495183105
Hyundai,2017,60000,1,1,1,1,20.3,998.0,68.05,5.0,12.611537753638338
Chevrolet,2011,40000,0,1,1,1,18.3,1991.0,147.9,5.0,12.611537753638338
Maruti,2018,38817,0,0,1,1,27.39,1248.0,74.0,5.0,13.514405465180353
Tata,2010,70000,0,1,1,2,19.09,1396.0,69.0,5.0,11.918390573078392
Maruti,2010,27000,1,1,1,1,19.383089105743082,1248.0,82.85,5.0,12.206072645530174
Maruti,2012,80000,0,1,1,2,22.9,1248.0,74.0,5.0,12.691580461311874
Maruti,2015,40000,1,1,1,2,16.02,1373.0,93.7,7.0,13.304684934198283
Mahindra,2015,120000,0,1,1,2,15.1,2179.0,140.0,7.0,13.864300722133706
Maruti,2008,40000,1,1,1,2,18.2,1061.0,64.0,5.0,11.918390573078392
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Hyundai,2018,4000,1,1,1,1,18.9,1197.0,81.86,5.0,13.199324418540456
Hyundai,2015,25000,1,1,1,1,17.01,1591.0,121.4,5.0,13.458835614025542
Maruti,2013,120000,0,1,1,2,20.77,1248.0,88.8,7.0,13.353475098367715
Mahindra,2015,40000,0,1,1,1,15.96,2523.0,62.1,7.0,13.304684934198283
Toyota,2016,42163,0,0,0,2,11.36,2755.0,171.5,7.0,14.237504968023648
Hyundai,2014,42312,0,0,1,1,24.4,1120.0,71.0,5.0,13.028052697933088
Tata,2019,20000,1,1,1,1,20.3,1199.0,83.81,5.0,13.180632285528304
Maruti,2012,40000,1,1,1,1,18.9,998.0,67.1,5.0,12.506177237980511
Maruti,2012,20000,1,1,1,1,18.9,998.0,67.1,5.0,12.524526376648708
Maruti,2009,138000,0,1,1,2,19.3,1248.0,73.9,5.0,12.128111104060462
Tata,2011,70000,1,1,1,1,15.64,1193.0,64.1,5.0,12.106252310247962
Renault,2015,120000,0,1,1,2,21.04,1461.0,83.8,7.0,12.936033799212835
Audi,2017,22000,0,0,0,1,15.73,1968.0,174.33,5.0,14.854018922562679
Tata,2017,40000,1,1,1,2,20.3,1199.0,84.0,5.0,13.304684934198283
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Maruti,2017,36000,1,1,1,1,23.1,998.0,67.04,5.0,12.768541502448002
Renault,2018,13120,1,1,1,1,25.17,799.0,53.3,5.0,12.873902018105829
Tata,2018,35000,1,1,1,1,20.3,1199.0,84.0,5.0,13.017002861746503
Honda,2006,70000,1,1,1,2,16.9,1497.0,100.0,5.0,11.982929094215963
Hyundai,2017,80000,1,1,1,2,17.19,1197.0,81.86,5.0,13.38472764187182
Tata,2011,80000,0,1,1,1,13.93,2179.0,138.03,7.0,12.676076274775909
Hyundai,2018,20000,1,1,0,1,18.6,1368.0,98.63,5.0,13.41652441595382
Tata,2011,80000,1,1,1,1,26.0,624.0,35.0,4.0,11.156250521031495
Hyundai,2013,87185,0,1,1,2,22.32,1582.0,126.3,5.0,13.005829561148378
Toyota,2011,250000,0,1,1,2,12.8,2494.0,102.0,7.0,13.217673557208654
Toyota,2015,60000,0,1,1,1,21.43,1364.0,87.2,5.0,13.864300722133706
Skoda,2012,140000,0,1,1,1,20.5,1598.0,103.5,5.0,12.594730635321957
Hyundai,2013,50000,1,1,1,3,17.01,1591.0,121.3,5.0,13.017002861746503
Honda,2012,60000,1,1,1,1,19.4,1198.0,86.8,5.0,12.487485104968359
Maruti,2017,70000,0,0,1,1,23.4,1248.0,74.0,5.0,13.345506928718539
Toyota,2016,68089,1,2,0,1,19.16,2494.0,157.7,5.0,14.508657738524219
Hyundai,2018,38426,1,1,1,1,17.19,1197.0,81.86,5.0,13.337474757021274
Hyundai,2011,70000,1,1,1,3,20.36,1197.0,78.9,5.0,12.301382825334498
Hyundai,2014,60000,1,1,1,1,18.9,1197.0,82.0,5.0,12.834681304952548
Maruti,2013,35000,1,1,1,2,19.1,1197.0,85.8,5.0,13.038979594549872
Toyota,2007,80000,0,1,1,2,12.8,2494.0,102.0,7.0,13.347105650082236
Ford,2015,60000,0,1,1,1,25.83,1498.0,99.0,5.0,13.122363377404328
Maruti,2013,65000,0,0,1,1,28.4,1248.0,74.0,5.0,12.834681304952548
Mahindra,2017,54470,0,0,1,1,15.4,2179.0,120.0,7.0,13.764217263576723
Mahindra,2016,120000,0,1,1,1,18.49,1493.0,100.0,7.0,13.458835614025542
Maruti,2015,117000,1,1,1,1,20.85,1197.0,83.14,5.0,13.122363377404328
Hyundai,2002,184000,1,1,1,2,19.383089105743082,1248.0,82.85,5.0,10.46310334047155
Mahindra,2007,110000,0,1,1,1,10.5,2179.0,120.0,7.0,12.611537753638338
Mahindra,2013,50000,0,1,1,1,15.96,2523.0,62.1,7.0,13.122363377404328
Mahindra,2014,90000,0,1,1,2,14.0,2523.0,75.0,7.0,13.322852238153732
Honda,2017,65000,0,1,1,2,25.5,1498.0,98.6,5.0,13.554145793829866
Maruti,2015,40000,1,1,1,2,23.1,998.0,67.04,5.0,12.793859310432293
Maruti,2017,90000,0,1,1,1,25.2,1248.0,74.0,5.0,13.279367126213993
Hyundai,2008,98000,1,1,1,3,20.36,1197.0,78.9,5.0,12.524526376648708
Toyota,2007,260000,0,1,1,3,12.8,2494.0,102.0,7.0,13.304684934198283
Maruti,2010,170000,1,1,1,3,15.37,1196.0,73.0,5.0,11.918390573078392
Maruti,2016,50000,1,1,1,1,20.4,1197.0,81.8,5.0,13.085699393032737
Hyundai,2015,72000,0,0,0,1,17.01,1582.0,126.2,5.0,13.681979165339751
Maruti,2010,70000,1,1,1,2,16.1,796.0,37.0,4.0,11.695247021764184
Hyundai,2015,25000,1,1,1,1,17.01,1591.0,121.4,5.0,13.458835614025542
Tata,2011,35000,1,1,1,1,15.0,1368.0,90.0,5.0,12.323855681186558
Maruti,2013,56000,0,1,1,1,23.4,1248.0,74.0,5.0,13.217673557208654
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Maruti,2006,90000,1,1,1,1,19.7,796.0,46.3,5.0,11.982929094215963
Ford,2015,140000,0,1,1,1,20.0,1399.0,68.05,5.0,12.611537753638338
Mahindra,2013,157000,0,1,1,1,15.96,2523.0,62.1,7.0,13.054084536651034
Honda,2017,35000,1,1,1,1,17.4,1497.0,117.6,5.0,13.764217263576723
Hyundai,2015,50000,0,1,1,2,24.4,1120.0,71.0,5.0,13.122363377404328
Hyundai,2010,70000,1,1,1,2,20.36,1197.0,78.9,5.0,12.100712129872347
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Maruti,2007,60000,1,1,1,2,16.1,796.0,37.0,4.0,11.225243392518447
Tata,2012,60000,0,1,1,1,21.02,1248.0,88.76,5.0,12.577636201962656
Ford,2011,78562,0,0,1,1,20.0,1399.0,68.0,5.0,12.429216196844383
Renault,2012,90000,0,1,1,1,19.01,1461.0,108.45,5.0,13.017002861746503
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Hyundai,2013,80000,0,1,1,1,21.9,1396.0,88.76,5.0,12.821258284620408
Mahindra,2014,80000,0,1,1,2,15.1,2179.0,140.0,7.0,13.527828485512494
Volkswagen,2017,50000,0,1,0,1,22.0,1498.0,108.495,5.0,13.39239051461739
Maruti,2013,67000,1,1,1,1,19.1,1197.0,85.8,5.0,13.017002861746503
Maruti,2008,70000,1,1,1,1,19.7,796.0,46.3,5.0,11.461632170582678
Mahindra,2015,50000,0,1,1,1,14.95,2489.0,93.7,9.0,13.38472764187182
Datsun,2019,1300,1,1,1,1,22.5,999.0,67.0,5.0,12.691580461311874
Hyundai,2012,76000,1,1,1,4,20.36,1197.0,78.9,5.0,12.254862809699606
Tata,2011,120000,0,1,1,1,21.12,1248.0,88.8,5.0,12.487485104968359
Honda,2009,105000,1,1,0,2,12.9,1799.0,130.0,5.0,12.429216196844383
Volkswagen,2011,65000,0,1,1,2,20.54,1598.0,103.6,5.0,12.594730635321957
Maruti,2017,80000,1,1,1,1,24.7,796.0,47.3,5.0,12.594730635321957
Maruti,2015,110000,1,1,1,1,20.51,998.0,67.04,5.0,12.611537753638338
Mercedes-Benz,2015,100000,0,1,0,2,15.26,2143.0,203.2,5.0,14.77102200299171
Mahindra,2018,70000,0,1,1,1,16.5,1493.0,70.0,7.0,13.527828485512494
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Hyundai,2010,80000,1,1,1,2,0.0,1086.0,62.1,5.0,11.608235644774552
Mahindra,2017,46000,0,1,0,1,16.0,2179.0,140.0,7.0,13.864300722133706
Mahindra,2018,40000,0,1,1,1,16.36,2179.0,140.0,7.0,14.22097566607244
Ford,2017,15000,0,1,1,1,25.83,1498.0,99.0,5.0,13.217673557208654
Maruti,2018,9000,1,0,1,1,19.1,1197.0,85.8,5.0,13.322852238153732
Audi,2009,120000,0,1,0,3,12.07,2967.0,241.4,7.0,13.840203170554645
Mahindra,2017,60000,0,1,1,2,16.5,1493.0,70.0,7.0,13.399995114002609
Toyota,2014,30000,0,1,1,2,13.0,2982.0,168.5,7.0,14.375126345899696
Hyundai,2018,25000,1,1,1,1,20.3,1086.0,68.0,5.0,13.122363377404328
Chevrolet,2009,230000,0,1,1,2,13.58,2499.0,72.4,9.0,12.628067055589549
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Nissan,2015,50000,1,1,0,1,19.34,1198.0,76.0,5.0,12.691580461311874
Nissan,2011,110000,1,1,1,1,16.95,1498.0,97.7,5.0,12.429216196844383
Skoda,2016,88000,0,0,0,1,21.66,1498.0,103.52,5.0,13.422467969854667
Honda,2014,40000,1,1,1,3,19.4,1198.0,86.8,5.0,12.691580461311874
Hyundai,2014,80000,1,1,1,2,21.1,814.0,55.2,5.0,12.429216196844383
Maruti,2013,58000,0,1,1,1,23.4,1248.0,74.0,5.0,13.16158409055761
Toyota,2008,260000,0,1,1,1,12.8,2494.0,102.0,8.0,13.458835614025542
Hyundai,2010,70000,1,1,1,1,17.0,1197.0,80.0,5.0,12.611537753638338
Ford,2016,44000,1,1,1,1,18.16,1196.0,86.8,5.0,13.217673557208654
Hyundai,2016,60000,1,1,1,1,21.1,814.0,55.2,5.0,12.542544882151386
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Honda,2018,15000,1,1,0,1,18.1,1199.0,88.7,5.0,13.527828485512494
Hyundai,2014,25000,1,1,1,1,20.36,1197.0,78.9,5.0,12.768541502448002
Maruti,2017,50000,0,1,1,2,28.4,1248.0,74.02,5.0,13.458835614025542
BMW,2019,7500,0,0,0,1,16.78,1995.0,190.0,5.0,15.501909511534503
Maruti,2019,18000,1,1,1,1,21.21,1197.0,81.8,5.0,13.304684934198283
Hyundai,2017,56290,0,0,1,1,24.0,1186.0,73.97,5.0,13.017002861746503
Hyundai,2010,49200,1,1,1,2,19.81,1086.0,68.05,5.0,11.863582336583399
Honda,2016,56494,1,2,1,1,18.2,1199.0,88.7,5.0,13.217673557208654
Hyundai,2015,60000,0,1,1,1,24.0,1120.0,70.0,5.0,12.821258284620408
Tata,2018,45000,1,1,1,2,23.84,1199.0,84.0,5.0,13.081541382884074
Maruti,1999,50000,1,1,1,2,16.1,796.0,37.0,4.0,10.596634733096073
Ford,2018,35278,0,0,1,1,23.8,1499.0,98.97,5.0,13.458835614025542
Hyundai,2019,25000,1,1,0,4,20.3,1086.0,68.0,5.0,13.051940913107783
Maruti,2009,80000,1,1,1,1,17.5,1298.0,85.8,5.0,12.429216196844383
Maruti,2008,65000,1,0,1,2,18.9,998.0,67.1,5.0,12.072541252905651
Hyundai,2018,70000,0,1,1,1,24.0,1186.0,73.97,5.0,13.473020249017498
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Maruti,2017,41232,0,0,1,1,19.383089105743082,1248.0,0.0,5.0,13.286181462633724
Hyundai,2017,28000,0,1,1,1,22.54,1396.0,88.73,5.0,13.567049198665774
Hyundai,2012,109322,1,1,1,2,16.36,1495.0,93.7,5.0,12.323855681186558
Mercedes-Benz,2006,40000,1,1,1,1,11.7,1796.0,178.0,5.0,13.38472764187182
Tata,2011,70000,0,1,1,1,13.93,2179.0,138.03,7.0,12.611537753638338
Chevrolet,2012,110000,0,1,1,1,25.44,936.0,57.6,5.0,11.918390573078392
Tata,2010,100000,1,1,1,2,15.0,1368.0,90.0,5.0,12.037653993905211
Maruti,2016,70000,0,1,1,2,24.52,1248.0,88.5,7.0,13.564481803160529
Honda,2016,50856,0,0,1,1,26.0,1498.0,98.6,5.0,13.59610874759811
Maruti,2014,89000,0,0,1,1,22.9,1248.0,74.0,5.0,13.060487973686241
Hyundai,2003,70000,1,1,1,2,13.2,1495.0,94.0,5.0,10.985292722887856
Mahindra,2011,50000,0,1,1,3,12.05,2179.0,120.0,8.0,13.304684934198283
Toyota,2005,200000,0,1,1,2,12.8,2494.0,102.0,8.0,12.644327576461329
Mahindra,2005,200000,0,1,1,2,10.5,2179.0,120.0,8.0,11.925035115797062
Ford,2018,82000,0,1,1,1,25.83,1498.0,99.0,5.0,13.369223455335854
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Maruti,2017,52000,1,1,1,1,21.63,998.0,67.0,5.0,12.89921982609012
Tata,2013,70000,0,1,1,1,25.0,1396.0,69.0,5.0,12.542544882151386
Tata,2019,33928,1,0,1,1,23.84,1199.0,84.48,5.0,13.102160670086809
Maruti,2015,110000,0,1,1,1,26.21,1248.0,88.5,5.0,13.304684934198283
Renault,2013,80000,0,1,1,2,20.46,1461.0,83.8,5.0,13.279367126213993
Tata,2012,135000,0,1,1,1,13.93,2179.0,138.03,7.0,13.17115354157376
Hyundai,2016,112000,0,1,1,1,22.54,1396.0,88.73,5.0,13.331002242515657
Mahindra,2018,30000,0,1,1,1,16.0,1997.0,140.0,7.0,14.151982794585487
Maruti,2009,90000,1,1,1,2,19.7,796.0,46.3,5.0,12.043553716032399
Tata,2011,80000,0,1,1,1,17.2,1396.0,53.5,5.0,11.512925464970229
Chevrolet,2010,70000,1,1,1,1,18.6,1199.0,79.4,5.0,11.918390573078392
Ford,2017,13500,1,1,1,1,17.0,1497.0,121.36,5.0,13.42984807715229
Maruti,2005,39000,1,1,1,1,19.7,796.0,46.3,5.0,10.915088464214607
Chevrolet,2013,65000,0,1,1,1,14.6,2231.0,184.0,7.0,13.410545324897761
Tata,2013,70000,0,1,1,1,25.0,1396.0,69.0,5.0,12.644327576461329
Tata,2011,175000,0,1,1,2,23.03,1396.0,69.0,5.0,12.254862809699606
BMW,2019,7500,0,0,0,1,16.78,1995.0,190.0,5.0,15.501909511534503
Ford,2014,48000,0,1,1,1,21.7,1498.0,98.96,5.0,13.253391639810733
Tata,2005,90000,1,1,1,2,12.8,1396.0,85.0,5.0,11.512925464970229
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Maruti,2016,47000,0,1,1,1,25.2,1248.0,74.0,5.0,13.304684934198283
Maruti,2016,55000,1,0,1,1,20.52,1197.0,81.8,5.0,12.983099011217604
Honda,2009,120000,1,1,0,2,11.1,2354.0,158.8,5.0,13.122363377404328
Volkswagen,2016,35000,1,1,1,1,16.2,1199.0,74.0,5.0,13.235692062711331
Toyota,2014,150000,0,1,1,1,13.0,2982.0,168.5,7.0,14.137594057133388
Maruti,2006,100000,1,1,1,2,19.7,796.0,46.3,5.0,11.082142548877775
Maruti,2016,80000,1,1,1,2,20.51,998.0,67.04,5.0,12.706847933442663
Tata,2015,60000,1,1,1,1,25.4,624.0,37.48,4.0,11.77528972943772
Tata,2012,90000,0,1,1,1,23.03,1396.0,69.0,5.0,12.301382825334498
Maruti,2007,90000,1,1,1,1,16.1,796.0,37.0,4.0,11.407564949312402
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Tata,2015,52000,0,1,1,1,19.09,1405.0,69.01,5.0,12.765688433465597
Maruti,2016,55000,0,1,1,1,26.59,1248.0,74.0,5.0,13.399995114002609
Toyota,2016,68089,1,2,0,1,19.16,2494.0,157.7,5.0,14.508657738524219
Maruti,2017,32000,0,0,1,1,24.3,1248.0,88.5,5.0,13.560618308335483
Ford,2018,35000,0,1,0,1,10.91,3198.0,197.0,7.0,14.978661367769956
Maruti,2019,14000,1,1,0,1,23.95,998.0,67.05,5.0,12.84792653170257
Toyota,2015,80000,0,1,1,1,23.59,1364.0,67.04,5.0,13.017002861746503
Maruti,2018,10300,1,0,1,1,23.95,998.0,67.05,5.0,12.873902018105829
Maruti,2007,110000,1,1,1,2,19.7,796.0,46.3,5.0,11.678439903447801
Mahindra,2011,95000,0,1,0,2,11.79,2179.0,120.0,8.0,13.017002861746503
Toyota,2017,81000,0,1,1,1,13.68,2393.0,147.8,7.0,14.187074114396758
Hyundai,2015,40000,0,1,1,1,22.54,1396.0,88.73,5.0,13.304684934198283
Hyundai,2016,10000,1,1,1,1,18.9,1197.0,82.0,5.0,13.060487973686241
Toyota,2010,129000,0,1,1,1,12.8,2494.0,102.0,8.0,12.959844447906553
Mahindra,2016,65100,0,1,1,2,18.49,1493.0,100.0,7.0,13.500799813124575
Maruti,2010,100000,1,1,1,1,19.7,796.0,46.3,5.0,12.043553716032399
Mahindra,2016,120000,0,1,1,1,15.96,2523.0,62.1,7.0,13.217673557208654
Ford,2011,125000,0,1,1,2,20.0,1399.0,68.0,5.0,12.100712129872347
Ford,2017,25000,1,1,1,3,18.16,1196.0,86.8,5.0,13.304684934198283
Maruti,2014,10000,1,1,1,1,20.51,998.0,67.04,5.0,12.611537753638338
Mahindra,2015,70000,0,1,1,1,15.4,1997.0,120.0,7.0,13.681979165339751
Toyota,2013,79328,0,2,1,2,12.99,2494.0,100.6,7.0,13.527828485512494
Nissan,2015,80000,1,1,1,1,19.49,1198.0,67.04,5.0,12.611537753638338
Maruti,2019,70000,0,1,1,1,28.4,1248.0,74.02,5.0,13.232114241363448
Maruti,2016,120000,1,1,1,1,15.37,1196.0,73.0,5.0,12.834681304952548
